,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,type_num,difbalanceOrig,difbalanceOrig_cat,comerciante,difbalanceDest,difbalanceDest_cat,type_cat
2070739,332,CASH_OUT,129024.76,C1286298769,0.0,0.0,C309032205,5927084.43,6056109.2,0,0,1,0.0,0,0,129024.77000000048,1,1
2210686,354,CASH_OUT,82738.95,C157770383,0.0,0.0,C19851843,303748.0,386486.95,0,0,1,0.0,0,0,82738.95000000001,1,1
1307288,231,CASH_OUT,60718.12,C679226366,0.0,0.0,C872379056,1268715.61,1274128.41,0,0,1,0.0,0,0,5412.799999999814,1,1
385776,42,CASH_OUT,65769.16,C602811036,0.0,0.0,C1243066240,204121.07,269890.23,0,0,1,0.0,0,0,65769.15999999997,1,1
2040029,330,CASH_OUT,194013.41,C2137330460,30770.0,0.0,C1133889988,536877.46,730890.87,0,0,1,-30770.0,-1,0,194013.41000000003,1,1
2405654,380,CASH_OUT,346642.04,C526009227,51462.0,0.0,C1163001965,280966.79,627608.83,0,0,1,-51462.0,-1,0,346642.04,1,1
1947228,323,CASH_OUT,175354.76,C561456066,0.0,0.0,C1477521137,477393.8,652748.56,0,0,1,0.0,0,0,175354.76000000007,1,1
698664,156,CASH_OUT,305911.44,C1006990821,0.0,0.0,C1718743235,1108312.16,1414223.6,0,0,1,0.0,0,0,305911.4400000002,1,1
1555328,260,TRANSFER,62458.15,C1406059879,0.0,0.0,C1389977146,1793177.81,1855635.96,0,0,4,0.0,0,0,62458.14999999991,1,1
2522042,400,CASH_OUT,137318.33,C121187809,0.0,0.0,C148175863,535868.86,673187.19,0,0,1,0.0,0,0,137318.32999999996,1,1
2173008,351,CASH_OUT,163832.6,C1278949730,0.0,0.0,C388001407,275722.65,439555.25,0,0,1,0.0,0,0,163832.59999999998,1,1
20882,9,CASH_OUT,181254.38,C1405996786,32266.0,0.0,C893339434,2979450.7,3464681.62,0,0,1,-32266.0,-1,0,485230.9199999999,1,1
1859723,306,CASH_OUT,48973.73,C579551537,32064.0,0.0,C1329648470,26081.48,75055.21,0,0,1,-32064.0,-1,0,48973.73000000001,1,1
1966188,325,CASH_OUT,136820.51,C1458985686,175602.94,38782.43,C2083252781,224553.93,361374.44,0,0,1,-136820.51,-1,0,136820.51,1,1
1911878,310,CASH_OUT,65500.97,C991873395,0.0,0.0,C1282011832,613592.45,679093.43,0,0,1,0.0,0,0,65500.9800000001,1,1
2278827,370,CASH_OUT,353199.15,C1136834409,0.0,0.0,C79762728,1049383.63,1402582.78,0,0,1,0.0,0,0,353199.15000000014,1,1
1043990,192,TRANSFER,156861.63,C1167392486,55580.0,0.0,C218157857,0.0,156861.63,0,0,4,-55580.0,-1,0,156861.63,1,1
2254923,357,CASH_OUT,373933.79,C240442307,0.0,0.0,C1680220901,1023152.43,1397086.21,0,0,1,0.0,0,0,373933.7799999999,1,1
553292,134,TRANSFER,519408.7,C1183885488,0.0,0.0,C1250115563,2939848.9,3459257.6,0,0,4,0.0,0,0,519408.7000000002,1,1
1818574,303,CASH_OUT,336578.97,C1709194798,302.0,0.0,C1175050646,0.0,336578.97,0,0,1,-302.0,-1,0,336578.97,1,1
734529,158,CASH_OUT,141823.37,C358971702,0.0,0.0,C718497060,7161067.81,7122678.48,0,0,1,0.0,0,0,-38389.32999999914,-1,1
1803794,302,CASH_OUT,94795.45,C814928506,0.0,0.0,C288368172,149252.85,244048.3,0,0,1,0.0,0,0,94795.44999999998,1,1
1695639,283,CASH_OUT,78777.64,C1115511837,0.0,0.0,C1717916279,495877.03,574654.67,0,0,1,0.0,0,0,78777.64000000001,1,1
1140442,207,CASH_OUT,324295.84,C377793071,167013.09,0.0,C979545988,1675319.9,1999615.74,0,0,1,-167013.09,-1,0,324295.8400000001,1,1
2337250,375,TRANSFER,852326.63,C1509947319,90851.0,0.0,C699325854,237446.26,1089772.89,0,0,4,-90851.0,-1,0,852326.6299999999,1,1
1051952,201,TRANSFER,168471.03,C2031853720,1016.0,0.0,C498273431,0.0,168471.03,0,0,4,-1016.0,-1,0,168471.03,1,1
363424,40,CASH_OUT,85756.98,C257595918,0.0,0.0,C1159315775,847175.02,521468.44,0,0,1,0.0,0,0,-325706.58,-1,1
2516784,400,CASH_OUT,290767.11,C1186127887,108234.13,0.0,C1995628993,3157631.77,3448398.87,0,0,1,-108234.13,-1,0,290767.1000000001,1,1
1145359,208,CASH_OUT,2218.27,C2091752584,0.0,0.0,C2096858968,5246109.26,5248327.53,0,0,1,0.0,0,0,2218.2700000004843,1,1
2750551,687,CASH_OUT,441651.78,C293226813,274737.13,0.0,C791314219,2146663.24,2588315.03,0,0,1,-274737.13,-1,0,441651.7899999996,1,1
1924617,321,CASH_OUT,51907.8,C621850338,375.0,0.0,C927047683,2634657.1,2686564.9,0,0,1,-375.0,-1,0,51907.799999999814,1,1
705824,156,CASH_OUT,167592.29,C635274906,80452.0,0.0,C1657689340,35360.67,202952.95,0,0,1,-80452.0,-1,0,167592.28000000003,1,1
16107,9,CASH_OUT,195306.92,C137877056,0.0,0.0,C358945794,367076.36,562383.28,0,0,1,0.0,0,0,195306.92000000004,1,1
2654104,522,TRANSFER,1841917.61,C1625447784,10117.0,0.0,C1707898086,0.0,1841917.61,0,0,4,-10117.0,-1,0,1841917.61,1,1
256,1,CASH_OUT,497424.19,C711310213,0.0,0.0,C932583850,930136.3,2719172.89,0,0,1,0.0,0,0,1789036.59,1,1
2696812,567,CASH_OUT,36864.15,C1378148738,0.0,0.0,C282945961,88157.37,125021.52,0,0,1,0.0,0,0,36864.15000000001,1,1
547016,134,CASH_OUT,171042.99,C494631903,10023.0,0.0,C662258214,1487304.45,1658347.44,0,0,1,-10023.0,-1,0,171042.99,1,1
1762761,299,TRANSFER,1018970.63,C763666085,0.0,0.0,C904847663,6573849.04,7592819.67,0,0,4,0.0,0,0,1018970.6299999999,1,1
1353810,235,CASH_OUT,81737.09,C1560201823,22975.0,0.0,C1301197898,1314.0,83051.09,0,0,1,-22975.0,-1,0,81737.09,1,1
1043867,192,CASH_OUT,26831.37,C1323403581,10703.0,0.0,C698869107,2002486.4,2029317.76,0,0,1,-10703.0,-1,0,26831.360000000102,1,1
2618508,422,CASH_OUT,150741.04,C7775333,0.0,0.0,C1335403344,496131.34,646872.37,0,0,1,0.0,0,0,150741.02999999997,1,1
232008,20,TRANSFER,395160.33,C1541099436,1007047.48,611887.15,C1907829879,843811.37,1363192.33,0,0,4,-395160.32999999996,-1,0,519380.9600000001,1,1
699433,156,CASH_OUT,151319.35,C1821162330,0.0,0.0,C850860375,376662.83,527982.18,0,0,1,0.0,0,0,151319.35000000003,1,1
2620257,426,CASH_OUT,63383.04,C2097547372,0.0,0.0,C272127918,635330.07,698713.11,0,0,1,0.0,0,0,63383.04000000004,1,1
2192223,353,CASH_OUT,144311.93,C47871587,33348.0,0.0,C2094917597,963723.02,1108034.95,0,0,1,-33348.0,-1,0,144311.92999999993,1,1
122608,15,CASH_OUT,198484.58,C329252567,2217.0,0.0,C1140712609,0.0,198484.58,0,0,1,-2217.0,-1,0,198484.58,1,1
2450352,395,CASH_OUT,49247.41,C1237662514,0.0,0.0,C1558341197,1132383.19,1181630.6,0,0,1,0.0,0,0,49247.41000000015,1,1
1695145,283,CASH_OUT,371563.58,C2050711304,128082.0,0.0,C555919971,197424.74,568988.32,0,0,1,-128082.0,-1,0,371563.57999999996,1,1
1698198,283,CASH_OUT,234879.59,C608090257,48482.45,0.0,C142605992,1333195.46,1568075.04,0,0,1,-48482.45,-1,0,234879.58000000007,1,1
1481909,254,TRANSFER,1040003.66,C1617525852,6215.0,0.0,C1282152791,0.0,1040003.66,0,0,4,-6215.0,-1,0,1040003.66,1,1
129583,15,TRANSFER,140427.66,C345148737,556736.64,416308.98,C1281013955,146863.63,287291.29,0,0,4,-140427.66000000003,-1,0,140427.65999999997,1,1
1380406,236,CASH_OUT,125121.61,C1128416743,3483.0,0.0,C855849460,328572.86,453694.48,0,0,1,-3483.0,-1,0,125121.62,1,1
1734163,297,CASH_OUT,41910.77,C115026787,0.0,0.0,C73704028,186978.19,228888.97,0,0,1,0.0,0,0,41910.78,1,1
2192087,353,CASH_OUT,185334.15,C2102408038,509259.0,323924.85,C91361635,1941300.6,2126634.75,0,0,1,-185334.15000000002,-1,0,185334.1499999999,1,1
2675600,544,CASH_OUT,10608.26,C280414594,11285.0,676.74,C646247064,0.0,10608.26,0,0,1,-10608.26,-1,0,10608.26,1,1
461269,95,TRANSFER,1792841.96,C461985313,0.0,0.0,C2060687414,3188662.56,4981504.52,0,0,4,0.0,0,0,1792841.9599999995,1,1
18587,9,CASH_OUT,319120.56,C666930236,14476.0,0.0,C1523536343,1100554.46,1743371.85,0,0,1,-14476.0,-1,0,642817.3900000001,1,1
2733446,637,CASH_OUT,100256.22,C1301318534,76627.0,0.0,C2103849860,594.1,100850.32,0,0,1,-76627.0,-1,0,100256.22,1,1
1843832,305,CASH_OUT,87640.17,C1113226695,0.0,0.0,C289142972,655544.84,743185.01,0,0,1,0.0,0,0,87640.17000000004,1,1
1867518,306,CASH_OUT,229370.66,C2070806844,0.0,0.0,C2049212513,14412796.16,14642166.82,0,0,1,0.0,0,0,229370.66000000015,1,1
867480,178,CASH_OUT,654405.37,C981740140,115083.0,0.0,C521121959,215798.86,870204.23,0,0,1,-115083.0,-1,0,654405.37,1,1
320839,37,CASH_OUT,308863.24,C923544221,0.0,0.0,C1563604269,713306.5,1022169.75,0,0,1,0.0,0,0,308863.25,1,1
182434,18,CASH_OUT,179537.35,C1755153517,179.0,0.0,C115409489,260046.65,331492.36,0,0,1,-179.0,-1,0,71445.70999999999,1,1
356617,40,CASH_OUT,280307.65,C2042711542,100126.0,0.0,C998680833,0.0,280307.65,0,0,1,-100126.0,-1,0,280307.65,1,1
2128564,348,TRANSFER,882459.62,C123074398,0.0,0.0,C1567694230,973736.6,1856196.22,0,0,4,0.0,0,0,882459.62,1,1
2221392,355,TRANSFER,167211.74,C1015196343,0.0,0.0,C175459442,957913.86,1125125.6,0,0,4,0.0,0,0,167211.7400000001,1,1
1258358,227,CASH_OUT,280901.01,C1067436167,77795.0,0.0,C1462118312,95679.06,574241.59,0,0,1,-77795.0,-1,0,478562.52999999997,1,1
2377604,378,CASH_OUT,126594.38,C869342394,0.0,0.0,C1681349971,378649.24,505243.62,0,0,1,0.0,0,0,126594.38,1,1
1710629,284,CASH_OUT,239103.96,C2113587418,0.0,0.0,C1785692361,1508874.9,1747978.86,0,0,1,0.0,0,0,239103.9600000002,1,1
359571,40,CASH_OUT,102807.11,C2057352352,6476.0,0.0,C825203604,1519015.44,1621822.55,0,0,1,-6476.0,-1,0,102807.1100000001,1,1
218061,19,CASH_OUT,57591.23,C1064247895,0.0,0.0,C441398584,11557109.36,11614700.59,0,0,1,0.0,0,0,57591.23000000045,1,1
950463,184,CASH_OUT,148157.67,C1775572814,52600.0,0.0,C162728684,262471.68,410629.36,0,0,1,-52600.0,-1,0,148157.68,1,1
745940,159,TRANSFER,384810.57,C1378299180,0.0,0.0,C667960822,806821.84,1191632.42,0,0,4,0.0,0,0,384810.57999999996,1,1
1231110,225,CASH_OUT,627891.18,C888031791,0.0,0.0,C133686671,9480925.24,10108816.42,0,0,1,0.0,0,0,627891.1799999997,1,1
841759,166,CASH_OUT,32213.0,C607609783,0.0,0.0,C422513612,1343880.08,1376093.08,0,0,1,0.0,0,0,32213.0,1,1
682811,154,CASH_OUT,68772.46,C1018097823,52904.0,0.0,C696927167,0.0,68772.46,0,0,1,-52904.0,-1,0,68772.46,1,1
2230842,355,CASH_OUT,212008.58,C459810781,120.0,0.0,C127370930,0.0,212008.58,0,0,1,-120.0,-1,0,212008.58,1,1
487163,130,CASH_OUT,324426.2,C128049722,9993.0,0.0,C1427990645,466438.97,790865.17,0,0,1,-9993.0,-1,0,324426.20000000007,1,1
945977,184,CASH_OUT,39957.36,C1727468343,308559.0,268601.64,C541961627,576123.99,616081.35,0,0,1,-39957.359999999986,-1,0,39957.359999999986,1,1
1299454,230,CASH_OUT,80608.78,C1369949203,0.0,0.0,C350742791,3086254.59,3166863.36,0,0,1,0.0,0,0,80608.77000000002,1,1
399412,42,TRANSFER,957.92,C1250300611,0.0,0.0,C278962230,1454640.46,1455598.38,0,0,4,0.0,0,0,957.9199999999255,1,1
1138447,207,CASH_OUT,14476.79,C1319377794,0.0,0.0,C116419142,7464767.06,7557259.03,0,0,1,0.0,0,0,92491.97000000067,1,1
302824,36,CASH_OUT,483482.28,C1962521903,8120.0,0.0,C84388911,1766209.26,2052256.21,0,0,1,-8120.0,-1,0,286046.94999999995,1,1
2233122,355,CASH_OUT,77068.12,C883624359,11433.0,0.0,C747137952,0.0,77068.12,0,0,1,-11433.0,-1,0,77068.12,1,1
1122548,206,CASH_OUT,254763.38,C1797321528,11.0,0.0,C790931940,0.0,415616.0,0,0,1,-11.0,-1,0,415616.0,1,1
1177014,210,CASH_OUT,173845.9,C1602427848,73461.0,0.0,C330634215,335118.51,508964.42,0,0,1,-73461.0,-1,0,173845.90999999997,1,1
2259643,358,TRANSFER,402353.35,C1787405700,50604.0,0.0,C331152674,335589.08,737942.42,0,0,4,-50604.0,-1,0,402353.34,1,1
744519,159,CASH_OUT,310608.1,C723232381,0.0,0.0,C1171321898,1191531.56,1783687.23,0,0,1,0.0,0,0,592155.6699999999,1,1
2217473,354,TRANSFER,832987.26,C551161999,19776.41,0.0,C1470251112,2997391.54,3830378.8,0,0,4,-19776.41,-1,0,832987.2599999998,1,1
1645105,279,CASH_OUT,285276.8,C899600920,5193.0,0.0,C327699658,495001.53,780278.32,0,0,1,-5193.0,-1,0,285276.7899999999,1,1
818695,164,CASH_OUT,50223.57,C1820689371,0.0,0.0,C857058472,2064182.76,2114406.33,0,0,1,0.0,0,0,50223.570000000065,1,1
1762989,299,CASH_OUT,327076.61,C513737348,0.0,0.0,C1626590424,5635376.81,5962453.43,0,0,1,0.0,0,0,327076.6200000001,1,1
1035962,189,CASH_OUT,98256.59,C547893784,29850.0,0.0,C601418996,1057709.4,1155965.99,0,0,1,-29850.0,-1,0,98256.59000000008,1,1
1574978,262,TRANSFER,192844.08,C877995313,129764.65,0.0,C1222844296,1974697.43,2167541.52,0,0,4,-129764.65,-1,0,192844.09000000008,1,1
1994938,327,CASH_OUT,11774.57,C1485528637,225665.53,213890.96,C1935631710,2596371.56,2608146.13,0,0,1,-11774.570000000007,-1,0,11774.569999999832,1,1
2361644,377,CASH_OUT,115514.81,C579135041,0.0,0.0,C1303308878,520346.27,635861.08,0,0,1,0.0,0,0,115514.80999999994,1,1
1803990,302,TRANSFER,130921.27,C1426671536,0.0,0.0,C74552200,175539.71,306460.98,0,0,4,0.0,0,0,130921.26999999999,1,1
792929,162,TRANSFER,540088.01,C1651025540,31357.0,0.0,C1502442450,0.0,540088.01,0,0,4,-31357.0,-1,0,540088.01,1,1
155052,17,CASH_OUT,100707.91,C1155934981,0.0,0.0,C1849919415,331388.87,432096.79,0,0,1,0.0,0,0,100707.91999999998,1,1
1543747,259,TRANSFER,303266.73,C2039194567,0.0,0.0,C1775476150,1437667.17,1740933.9,0,0,4,0.0,0,0,303266.73,1,1
1310385,231,CASH_OUT,291509.5,C31857797,4628.0,0.0,C1856490852,498568.67,790078.17,0,0,1,-4628.0,-1,0,291509.50000000006,1,1
1592051,274,CASH_OUT,45586.71,C1933467133,0.0,0.0,C1014676653,629012.79,674599.5,0,0,1,0.0,0,0,45586.70999999996,1,1
370264,41,TRANSFER,17091.41,C1413653200,56879.0,39787.59,C1702988817,4813459.97,4830551.38,0,0,4,-17091.410000000003,-1,0,17091.41000000015,1,1
662985,153,CASH_OUT,133860.14,C381277549,70286.0,0.0,C757774093,145916.52,279776.67,0,0,1,-70286.0,-1,0,133860.15,1,1
601252,138,CASH_OUT,318524.79,C1879566209,12096.0,0.0,C960890030,1600387.15,1918911.94,0,0,1,-12096.0,-1,0,318524.79000000004,1,1
193751,18,CASH_OUT,278104.9,C1670127818,0.0,0.0,C1960870542,952028.27,1230133.17,0,0,1,0.0,0,0,278104.8999999999,1,1
142597,16,CASH_OUT,227970.44,C727181263,39257.0,0.0,C1926235126,6138421.33,6251846.2,0,0,1,-39257.0,-1,0,113424.87000000011,1,1
1140106,207,TRANSFER,701407.93,C1567028586,0.0,0.0,C100042918,1058457.71,1759865.64,0,0,4,0.0,0,0,701407.9299999999,1,1
2689816,563,CASH_OUT,203667.4,C1081770328,51362.0,0.0,C1979977391,0.0,203667.4,0,0,1,-51362.0,-1,0,203667.4,1,1
1860465,306,CASH_OUT,74414.31,C1268151027,0.0,0.0,C556799121,2366582.31,2047466.56,0,0,1,0.0,0,0,-319115.75,-1,1
2173869,352,CASH_OUT,37197.93,C2128038172,0.0,0.0,C683645014,1714841.37,1752039.3,0,0,1,0.0,0,0,37197.929999999935,1,1
1276104,229,CASH_OUT,176729.66,C365093720,76910.0,0.0,C1072931046,1805504.76,1982234.42,0,0,1,-76910.0,-1,0,176729.65999999992,1,1
1379793,236,TRANSFER,125856.29,C1036552927,0.0,0.0,C1618214261,956270.91,1082127.2,0,0,4,0.0,0,0,125856.28999999992,1,1
944084,184,CASH_OUT,227905.29,C1447157482,0.0,0.0,C975062145,707191.96,935097.25,0,0,1,0.0,0,0,227905.29000000004,1,1
1289980,230,CASH_OUT,122162.97,C189666627,0.0,0.0,C1703944239,771881.83,894044.8,0,0,1,0.0,0,0,122162.97000000009,1,1
1070675,203,CASH_OUT,311512.86,C2039226712,235.0,0.0,C2122683013,0.0,311512.86,0,0,1,-235.0,-1,0,311512.86,1,1
1632649,278,CASH_OUT,85276.64,C900437978,13761.0,0.0,C1564588329,3690380.26,3775656.9,0,0,1,-13761.0,-1,0,85276.64000000013,1,1
51602,11,TRANSFER,136242.83,C1158507966,1693219.22,1556976.39,C1307153631,15143.0,151385.83,0,0,4,-136242.83000000007,-1,0,136242.83,1,1
307682,37,CASH_OUT,206002.41,C60871227,22203.0,0.0,C1226386888,107546.45,313548.86,0,0,1,-22203.0,-1,0,206002.40999999997,1,1
15358,9,TRANSFER,2772.39,C2141031640,0.0,0.0,C926244704,84323.21,87095.6,0,0,4,0.0,0,0,2772.3899999999994,1,1
2542144,401,CASH_OUT,99925.13,C1237122525,0.0,0.0,C147539679,19243272.33,19343197.46,0,0,1,0.0,0,0,99925.13000000268,1,1
2763096,692,CASH_OUT,324821.5,C1097741348,102271.71,0.0,C143528495,508212.54,833034.04,0,0,1,-102271.71,-1,0,324821.50000000006,1,1
648627,140,CASH_OUT,129531.91,C1810294624,50426.0,0.0,C890324541,462586.44,592118.35,0,0,1,-50426.0,-1,0,129531.90999999997,1,1
2235667,355,CASH_OUT,125885.29,C547003600,0.0,0.0,C379248561,758386.97,884272.27,0,0,1,0.0,0,0,125885.30000000005,1,1
1755671,299,TRANSFER,1395437.82,C810156724,20630.0,0.0,C1354381422,2071424.78,3466862.6,0,0,4,-20630.0,-1,0,1395437.82,1,1
1961585,324,CASH_OUT,309377.72,C1475692146,102032.0,0.0,C52253837,0.0,309377.72,0,0,1,-102032.0,-1,0,309377.72,1,1
2243520,356,CASH_OUT,88177.36,C1525236532,61972.0,0.0,C992252592,1971301.35,2059478.7,0,0,1,-61972.0,-1,0,88177.34999999986,1,1
853074,177,CASH_OUT,192015.35,C983197163,221784.36,29769.02,C1402987549,1608397.78,1800413.13,0,0,1,-192015.34,-1,0,192015.34999999986,1,1
2146770,349,CASH_OUT,254659.46,C520996997,0.0,0.0,C1089153328,5218826.42,5473485.88,0,0,1,0.0,0,0,254659.45999999996,1,1
1056174,202,TRANSFER,246436.35,C60263852,22725.0,0.0,C1049959362,4499871.08,4746307.43,0,0,4,-22725.0,-1,0,246436.34999999963,1,1
1352954,235,CASH_OUT,132134.5,C1789492994,0.0,0.0,C1324986539,283089.87,415224.38,0,0,1,0.0,0,0,132134.51,1,1
757930,160,CASH_OUT,242491.49,C197125336,29450.0,0.0,C516003897,462603.1,628445.24,0,0,1,-29450.0,-1,0,165842.14,1,1
1569061,261,CASH_OUT,168070.55,C374448340,67678.0,0.0,C1488231549,78454.26,246524.81,0,0,1,-67678.0,-1,0,168070.55,1,1
2548856,402,CASH_OUT,4583.73,C1789971661,0.0,0.0,C320816636,90931.66,95515.4,0,0,1,0.0,0,0,4583.739999999991,1,1
335143,38,CASH_OUT,246609.45,C1478140196,0.0,0.0,C1575743430,4181634.06,4523672.43,0,0,1,0.0,0,0,342038.36999999965,1,1
1578513,263,CASH_OUT,49886.31,C2128735106,0.0,0.0,C964141578,57198.22,107084.53,0,0,1,0.0,0,0,49886.31,1,1
2018067,329,CASH_OUT,113568.38,C1170594165,0.0,0.0,C840598973,166368.7,279937.08,0,0,1,0.0,0,0,113568.38,1,1
726633,158,CASH_OUT,149157.13,C2067467414,137840.0,0.0,C1410590157,3910439.93,4059597.07,0,0,1,-137840.0,-1,0,149157.13999999966,1,1
1536120,259,TRANSFER,657473.95,C1532593995,0.0,0.0,C251427002,1027794.05,1685268.01,0,0,4,0.0,0,0,657473.96,1,1
49911,11,CASH_OUT,469036.57,C99713450,0.0,0.0,C1340707077,739592.59,1208629.16,0,0,1,0.0,0,0,469036.56999999995,1,1
2652868,520,CASH_OUT,175718.82,C610277022,242.0,0.0,C1945098718,7960.68,183679.51,0,0,1,-242.0,-1,0,175718.83000000002,1,1
2693020,565,CASH_OUT,333599.47,C863418710,4262.0,0.0,C566466109,0.0,333599.47,0,0,1,-4262.0,-1,0,333599.47,1,1
555194,135,CASH_OUT,26486.99,C247633864,0.0,0.0,C1968105009,3287636.26,4034234.97,0,0,1,0.0,0,0,746598.7100000004,1,1
1886895,307,CASH_OUT,129946.17,C591152932,731.0,0.0,C383679403,231110.32,361056.49,0,0,1,-731.0,-1,0,129946.16999999998,1,1
2285414,371,CASH_OUT,180895.22,C327698318,13453.0,0.0,C286358056,11277977.39,11458872.61,0,0,1,-13453.0,-1,0,180895.2199999988,1,1
415017,43,CASH_OUT,169670.62,C507258171,0.0,0.0,C1591368346,3896574.14,4066244.77,0,0,1,0.0,0,0,169670.6299999999,1,1
2323718,374,CASH_OUT,205901.83,C1847027994,0.0,0.0,C934667262,390496.46,596398.29,0,0,1,0.0,0,0,205901.83000000002,1,1
1831703,305,TRANSFER,4412874.51,C1594098717,0.0,0.0,C1430270168,10293863.38,14706737.89,0,0,4,0.0,0,0,4412874.51,1,1
1878737,307,CASH_OUT,41988.82,C1525745742,70723.0,28734.18,C736584312,7029179.48,7071168.3,0,0,1,-41988.82,-1,0,41988.81999999937,1,1
238782,21,TRANSFER,415047.51,C722347321,2142.0,0.0,C1411672821,59670.57,474718.08,0,0,4,-2142.0,-1,0,415047.51,1,1
24978,9,CASH_OUT,322873.33,C484868427,2172708.48,1849835.15,C2050426176,938685.76,4172684.92,0,0,1,-322873.3300000001,-1,0,3233999.16,1,1
373310,41,CASH_OUT,53776.5,C245157119,322502.15,268725.65,C116300945,8521445.4,8575221.91,0,0,1,-53776.5,-1,0,53776.50999999978,1,1
1963995,324,CASH_OUT,396574.69,C193657004,148437.0,0.0,C289455140,0.0,396574.69,0,0,1,-148437.0,-1,0,396574.69,1,1
1308549,231,CASH_OUT,76120.13,C1720672404,0.0,0.0,C666106722,298576.79,374696.92,0,0,1,0.0,0,0,76120.13,1,1
603742,138,CASH_OUT,361996.06,C1259058267,0.0,0.0,C1636857554,1422763.06,1784759.12,0,0,1,0.0,0,0,361996.06000000006,1,1
383224,42,CASH_OUT,67538.34,C1153392321,1445.0,0.0,C1945271003,0.0,67538.34,0,0,1,-1445.0,-1,0,67538.34,1,1
1088213,204,TRANSFER,1096374.1,C149828701,0.0,0.0,C187032852,1745181.27,2841555.37,0,0,4,0.0,0,0,1096374.1,1,1
1190285,211,CASH_OUT,226592.3,C80348615,20265.0,0.0,C1367872183,508098.7,734691.0,0,0,1,-20265.0,-1,0,226592.3,1,1
2636062,478,CASH_OUT,174956.87,C404974624,5883.84,0.0,C1140178734,277896.98,452853.85,0,0,1,-5883.84,-1,0,174956.87,1,1
12969,9,CASH_OUT,249439.09,C155229221,19859.0,0.0,C781630209,107292.0,290164.69,0,0,1,-19859.0,-1,0,182872.69,1,1
2091082,338,CASH_OUT,338602.77,C531551208,0.0,0.0,C1052191050,735569.35,1074172.12,0,0,1,0.0,0,0,338602.77000000014,1,1
2211573,354,CASH_OUT,238722.18,C307654097,22220.0,0.0,C1680565263,244846.99,483569.17,0,0,1,-22220.0,-1,0,238722.18,1,1
1780349,300,CASH_OUT,10059.9,C2121511579,0.0,0.0,C56284236,107950.91,118010.81,0,0,1,0.0,0,0,10059.899999999994,1,1
2292456,371,CASH_OUT,10012.04,C288292634,2848.0,0.0,C2045441518,0.0,10012.04,0,0,1,-2848.0,-1,0,10012.04,1,1
2705771,588,CASH_OUT,160984.97,C1749996352,106400.0,0.0,C200873203,0.0,160984.97,0,0,1,-106400.0,-1,0,160984.97,1,1
892008,180,CASH_OUT,104269.67,C212356441,0.0,0.0,C1800752276,142013.07,246282.74,0,0,1,0.0,0,0,104269.66999999998,1,1
1181869,210,CASH_OUT,169666.3,C589139959,0.0,0.0,C1220101717,2405554.47,2575220.77,0,0,1,0.0,0,0,169666.2999999998,1,1
2258996,358,CASH_OUT,268807.62,C1688888786,0.0,0.0,C1618728810,3709364.76,3978172.38,0,0,1,0.0,0,0,268807.6200000001,1,1
209154,19,CASH_OUT,95497.71,C893850480,9122.0,0.0,C1676894175,3910.0,0.0,0,0,1,-9122.0,-1,0,-3910.0,-1,1
639282,140,CASH_OUT,327455.09,C363320683,0.0,0.0,C962837138,605047.13,932502.22,0,0,1,0.0,0,0,327455.08999999997,1,1
149679,16,CASH_OUT,104746.64,C832027542,0.0,0.0,C1326729623,1459245.02,1573343.59,0,0,1,0.0,0,0,114098.57000000007,1,1
1316857,232,CASH_OUT,21556.55,C1999926295,0.0,0.0,C578830549,33474.16,55030.7,0,0,1,0.0,0,0,21556.539999999994,1,1
1033382,189,CASH_OUT,59577.86,C2033470009,0.0,0.0,C1502296790,424652.47,484230.33,0,0,1,0.0,0,0,59577.860000000044,1,1
143481,16,CASH_OUT,215426.93,C1562660902,0.0,0.0,C663641998,1410379.5,1942826.16,0,0,1,0.0,0,0,532446.6599999999,1,1
2440167,394,TRANSFER,1169470.48,C1142488675,0.0,0.0,C1416241509,11807020.77,12976491.26,0,0,4,0.0,0,0,1169470.4900000002,1,1
2397504,379,CASH_OUT,133264.82,C1106814551,27260.0,0.0,C1803538871,240445.43,373710.25,0,0,1,-27260.0,-1,0,133264.82,1,1
14100,9,TRANSFER,719749.74,C1656828437,6149.0,0.0,C1966562224,551120.81,1820840.59,0,0,4,-6149.0,-1,0,1269719.78,1,1
84207,13,CASH_OUT,259146.94,C269771509,0.0,0.0,C1665887747,1456727.75,1798211.56,0,0,1,0.0,0,0,341483.81000000006,1,1
2701527,574,CASH_OUT,68342.53,C704975813,350562.0,282219.47,C1766867294,0.0,68342.53,0,0,1,-68342.53000000003,-1,0,68342.53,1,1
1607016,276,CASH_OUT,58797.17,C569664092,230609.0,171811.83,C1385383272,0.0,58797.17,0,0,1,-58797.17000000001,-1,0,58797.17,1,1
834693,165,CASH_OUT,141774.68,C297575093,0.0,0.0,C802777680,981141.92,1122916.6,0,0,1,0.0,0,0,141774.68000000005,1,1
2580289,403,CASH_OUT,237782.76,C264517004,0.0,0.0,C928778095,1614687.64,1852470.4,0,0,1,0.0,0,0,237782.76,1,1
241996,21,CASH_OUT,291700.99,C1690947348,0.0,0.0,C1671512757,498340.82,790041.82,0,0,1,0.0,0,0,291700.99999999994,1,1
